  0.66560463E+00  0.64945529E+01
  0.67584470E+00  0.65004265E+01
  0.68608477E+00  0.65061147E+01
  0.69632484E+00  0.65115560E+01
  0.70656491E+00  0.65167902E+01
  0.71680498E+00  0.65219358E+01
  0.72704505E+00  0.65271678E+01
  0.73728512E+00  0.65326945E+01
  0.74752519E+00  0.65387366E+01
  0.75776527E+00  0.65455067E+01
  0.76800534E+00  0.65531919E+01
  0.77824541E+00  0.65619394E+01
  0.78848548E+00  0.65718456E+01
  0.79872555E+00  0.65829497E+01
  0.80896562E+00  0.65952311E+01
  0.81920569E+00  0.66086117E+01
  0.82944576E+00  0.66229618E+01
  0.83968583E+00  0.66381089E+01
  0.84992591E+00  0.66538504E+01
  0.86016598E+00  0.66699663E+01
  0.87040605E+00  0.66862337E+01
  0.88064612E+00  0.67024405E+01
  0.89088619E+00  0.67183976E+01
  0.90112626E+00  0.67339488E+01
  0.91136633E+00  0.67489776E+01
  0.92160640E+00  0.67634106E+01
  0.93184648E+00  0.67772157E+01
  0.94208655E+00  0.67903950E+01
  0.95232662E+00  0.68029701E+01
  0.96256669E+00  0.68149566E+01
  0.97280676E+00  0.68263217E+01
  0.98304683E+00  0.68369198E+01
  0.99328690E+00  0.68463982E+01
  0.10035270E+01  0.68540952E+01
  0.10137670E+01  0.68590306E+01
  0.10240071E+01  0.68601919E+01
  0.10342068E+01  0.68578012E+01
  0.10444064E+01  0.68520209E+01
  0.10546060E+01  0.68433872E+01
  0.10648057E+01  0.68324273E+01
  0.10750053E+01  0.68195646E+01
  0.10852050E+01  0.68051105E+01
  0.10954046E+01  0.67892950E+01
  0.11056043E+01  0.67723039E+01
  0.11158039E+01  0.67543104E+01
  0.11260036E+01  0.67354980E+01
  0.11362032E+01  0.67160750E+01
  0.11464029E+01  0.66962807E+01
  0.11566025E+01  0.66763842E+01
  0.11668021E+01  0.66566778E+01
  0.11770018E+01  0.66374645E+01
  0.11872014E+01  0.66190417E+01
  0.11974011E+01  0.66016821E+01
  0.12076007E+01  0.65856132E+01
  0.12178004E+01  0.65709970E+01
  0.12280000E+01  0.65579100E+01
  0.12381997E+01  0.65463275E+01
  0.12483993E+01  0.65361105E+01
  0.12585989E+01  0.65269995E+01
  0.12687986E+01  0.65186157E+01
  0.12789982E+01  0.65104726E+01
  0.12891979E+01  0.65020016E+01
  0.12993975E+01  0.64925930E+01
  0.13095972E+01  0.64816552E+01
  0.13197968E+01  0.64686862E+01
  0.13299965E+01  0.64533472E+01
  0.13401961E+01  0.64355202E+01
  0.13503957E+01  0.64153317E+01
  0.13605954E+01  0.63931351E+01
  0.13707950E+01  0.63694577E+01
  0.13809947E+01  0.63449304E+01
  0.13911943E+01  0.63202185E+01
  0.14013940E+01  0.62959666E+01
  0.14115936E+01  0.62727616E+01
  0.14217933E+01  0.62511117E+01
  0.14319929E+01  0.62314374E+01
  0.14421926E+01  0.62140712E+01
  0.14523922E+01  0.61992595E+01
  0.14625918E+01  0.61871665E+01
  0.14727915E+01  0.61778767E+01
  0.14829911E+01  0.61713946E+01
  0.14931908E+01  0.61676423E+01
  0.15033904E+01  0.61664531E+01
  0.15135901E+01  0.61675643E+01
  0.15237897E+01  0.61706095E+01
  0.15339894E+01  0.61751130E+01
  0.15441890E+01  0.61804913E+01
  0.15543886E+01  0.61860657E+01
  0.15645883E+01  0.61910917E+01
  0.15747879E+01  0.61948091E+01
  0.15849876E+01  0.61965118E+01
  0.15951872E+01  0.61956327E+01
  0.16053869E+01  0.61918245E+01
  0.16155865E+01  0.61850191E+01
  0.16258637E+01  0.61998677E+01
  0.16361409E+01  0.62135460E+01
  0.16464180E+01  0.62264062E+01
  0.16566952E+01  0.62388174E+01
  0.16669724E+01  0.62511388E+01
  0.16772496E+01  0.62636963E+01
  0.16875268E+01  0.62767644E+01
  0.16978039E+01  0.62905519E+01
  0.17080811E+01  0.63051942E+01
  0.17183583E+01  0.63207485E+01
  0.17286355E+01  0.63371947E+01
  0.17389127E+01  0.63544382E+01
  0.17491898E+01  0.63723152E+01
  0.17594670E+01  0.63905988E+01
  0.17697442E+01  0.64090016E+01
  0.17800214E+01  0.64271743E+01
  0.17902985E+01  0.64446951E+01
  0.18005757E+01  0.64610482E+01
  0.18108529E+01  0.64755969E+01
  0.18211301E+01  0.64875713E+01
  0.18314073E+01  0.64961295E+01
  0.18416844E+01  0.65005616E+01
  0.18519616E+01  0.65005979E+01
  0.18622388E+01  0.64965772E+01
  0.18725160E+01  0.64892858E+01
  0.18827931E+01  0.64796370E+01
  0.18930703E+01  0.64684601E+01
  0.19033475E+01  0.64564580E+01
  0.19136247E+01  0.64442510E+01
  0.19239019E+01  0.64324334E+01
  0.19341790E+01  0.64216115E+01
  0.19444562E+01  0.64124151E+01
  0.19547334E+01  0.64054873E+01
  0.19650106E+01  0.64014582E+01
  0.19752878E+01  0.64009086E+01
  0.19855649E+01  0.64043308E+01
  0.19958421E+01  0.64120918E+01
  0.20061193E+01  0.64244029E+01
  0.20163965E+01  0.64412992E+01
  0.20266736E+01  0.64626318E+01
  0.20369508E+01  0.64880718E+01
  0.20472280E+01  0.65171284E+01
  0.20575052E+01  0.65491764E+01
  0.20677824E+01  0.65834910E+01
  0.20780595E+01  0.66192862E+01
  0.20883367E+01  0.66557510E+01
  0.20986139E+01  0.66920793E+01
  0.21088911E+01  0.67274902E+01
  0.21191682E+01  0.67612389E+01
  0.21294454E+01  0.67926197E+01
  0.21397226E+01  0.68209661E+01
  0.21499998E+01  0.68456565E+01
  0.21602770E+01  0.68661326E+01
  0.21705541E+01  0.68819376E+01
  0.21808313E+01  0.68927754E+01
  0.21911085E+01  0.68985884E+01
  0.22013857E+01  0.68996403E+01
  0.22116629E+01  0.68965891E+01
  0.22219400E+01  0.68905323E+01
  0.22322172E+01  0.68830103E+01
  0.22424944E+01  0.68759643E+01
  0.22527716E+01  0.68716523E+01
  0.22630487E+01  0.68725318E+01
  0.22733259E+01  0.68811240E+01
  0.22836031E+01  0.68998677E+01
  0.22938803E+01  0.69309725E+01
  0.23041575E+01  0.69762745E+01
  0.23144346E+01  0.70370949E+01
  0.23247118E+01  0.71140974E+01
  0.23349890E+01  0.72071379E+01
  0.23452662E+01  0.73150958E+01
  0.23555433E+01  0.74356810E+01
  0.23658205E+01  0.75652353E+01
  0.23760977E+01  0.76986317E+01
  0.23863749E+01  0.78295463E+01
  0.23966521E+01  0.79514978E+01
  0.24069292E+01  0.80596138E+01
  0.24172064E+01  0.81519873E+01
  0.24274836E+01  0.82293870E+01
  0.24377608E+01  0.82937606E+01
  0.24480379E+01  0.83468950E+01
  0.24583151E+01  0.83898265E+01
  0.24685923E+01  0.84228850E+01
  0.24788695E+01  0.84462593E+01
  0.24891467E+01  0.84610534E+01
  0.24994238E+01  0.84703641E+01
  0.25097010E+01  0.84793395E+01
  0.25199782E+01  0.84938737E+01
  0.25302554E+01  0.85190302E+01
  0.25405326E+01  0.85582109E+01
  0.25508097E+01  0.86130556E+01
  0.25610869E+01  0.86836435E+01
  0.25713641E+01  0.87687115E+01
  0.25816413E+01  0.88657654E+01
  0.25919184E+01  0.89710162E+01
  0.26021956E+01  0.90791103E+01
  0.26124728E+01  0.91829747E+01
  0.26227500E+01  0.92753412E+01
  0.26330272E+01  0.93530293E+01
  0.26433043E+01  0.94185606E+01
  0.26535815E+01  0.94762073E+01
  0.26638587E+01  0.95290550E+01
  0.26741359E+01  0.95788240E+01
  0.26844130E+01  0.96263915E+01
  0.26946902E+01  0.96721795E+01
  0.27049674E+01  0.97163636E+01
  0.27152446E+01  0.97589315E+01
  0.27255218E+01  0.97994569E+01
  0.27357989E+01  0.98360422E+01
  0.27460761E+01  0.98640690E+01
  0.27563533E+01  0.98819014E+01
  0.27666305E+01  0.98933181E+01
  0.27769077E+01  0.99008471E+01
  0.27871848E+01  0.99055195E+01
  0.27974620E+01  0.99077412E+01
  0.28077165E+01  0.99027256E+01
  0.28179709E+01  0.98877316E+01
  0.28282254E+01  0.98639430E+01
  0.28384799E+01  0.98328483E+01
  0.28487344E+01  0.97958615E+01
  0.28589888E+01  0.97541507E+01
  0.28692433E+01  0.97086160E+01
  0.28794978E+01  0.96599287E+01
  0.28897522E+01  0.96085843E+01
  0.29000067E+01  0.95549475E+01
  0.29102612E+01  0.94992891E+01
  0.29205156E+01  0.94418133E+01
  0.29307701E+01  0.93826806E+01
  0.29410246E+01  0.93220248E+01
  0.29512790E+01  0.92599674E+01
  0.29615335E+01  0.91966283E+01
  0.29717880E+01  0.91321330E+01
  0.29820424E+01  0.90666158E+01
  0.29922969E+01  0.90002204E+01
  0.30025514E+01  0.89330959E+01
  0.30128059E+01  0.88653921E+01
  0.30230603E+01  0.87972516E+01
  0.30333148E+01  0.87288029E+01
  0.30435693E+01  0.86601536E+01
  0.30538237E+01  0.85913859E+01
  0.30640782E+01  0.85225547E+01
  0.30743327E+01  0.84536890E+01
  0.30845871E+01  0.83847967E+01
  0.30948416E+01  0.83158725E+01
  0.31050961E+01  0.82469095E+01
  0.31153505E+01  0.81779114E+01
  0.31256050E+01  0.81089076E+01
  0.31358595E+01  0.80399665E+01
  0.31461139E+01  0.79712085E+01
  0.31563684E+01  0.79028158E+01
  0.31666229E+01  0.78350391E+01
  0.31768774E+01  0.77681996E+01
  0.31871318E+01  0.77026866E+01
  0.31973863E+01  0.76389515E+01
  0.32076408E+01  0.75774970E+01
  0.32178952E+01  0.75188640E+01
  0.32281497E+01  0.74636156E+01
  0.32384042E+01  0.74123211E+01
  0.32486586E+01  0.73655383E+01
  0.32589131E+01  0.73237979E+01
  0.32691676E+01  0.72875879E+01
  0.32794220E+01  0.72573414E+01
  0.32896765E+01  0.72334254E+01
  0.32999310E+01  0.72161325E+01
  0.33101855E+01  0.72056752E+01
  0.33204399E+01  0.72021819E+01
  0.33306800E+01  0.72058866E+01
  0.33409201E+01  0.72165806E+01
  0.33511601E+01  0.72340525E+01
  0.33614002E+01  0.72579613E+01
  0.33716403E+01  0.72878473E+01
  0.33818803E+01  0.73231447E+01
  0.33921204E+01  0.73631989E+01
  0.34023605E+01  0.74072848E+01
  0.34126006E+01  0.74546274E+01
  0.34228406E+01  0.75044238E+01
  0.34330807E+01  0.75558646E+01
  0.34433208E+01  0.76081551E+01
  0.34535608E+01  0.76605362E+01
  0.34638009E+01  0.77123019E+01
  0.34740410E+01  0.77628158E+01
  0.34842811E+01  0.78115239E+01
  0.34945211E+01  0.78579646E+01
  0.35047612E+01  0.79017750E+01
  0.35150013E+01  0.79426935E+01
  0.35252413E+01  0.79805587E+01
  0.35354814E+01  0.80153055E+01
  0.35457215E+01  0.80469565E+01
  0.35559616E+01  0.80756118E+01
  0.35662016E+01  0.81014344E+01
  0.35764417E+01  0.81246321E+01
  0.35866818E+01  0.81454327E+01
  0.35969218E+01  0.81640386E+01
  0.36071619E+01  0.81805044E+01
  0.36174020E+01  0.81941361E+01
  0.36276421E+01  0.81969941E+01
  0.36378821E+01  0.81540004E+01
  0.36481222E+01  0.80911139E+01
  0.36583623E+01  0.80255444E+01
  0.36686023E+01  0.79589351E+01
  0.36788424E+01  0.78915367E+01
  0.36890825E+01  0.78233842E+01
  0.36993226E+01  0.77544825E+01
  0.37095626E+01  0.76848592E+01
  0.37198027E+01  0.76145857E+01
  0.37300428E+01  0.75437875E+01
  0.37402828E+01  0.74726490E+01
  0.37505229E+01  0.74014138E+01
  0.37607630E+01  0.73303822E+01
  0.37710031E+01  0.72599055E+01
  0.37812431E+01  0.71903779E+01
  0.37914832E+01  0.71222259E+01
  0.38017233E+01  0.70558964E+01
  0.38119633E+01  0.69918433E+01
  0.38222034E+01  0.69305139E+01
  0.38324435E+01  0.68723343E+01
  0.38426835E+01  0.68176966E+01
  0.38529236E+01  0.67669457E+01
  0.38631637E+01  0.67203683E+01
  0.38734038E+01  0.66781836E+01
  0.38836438E+01  0.66405356E+01
  0.38938839E+01  0.66074886E+01
  0.39041240E+01  0.65790244E+01
  0.39143640E+01  0.65550430E+01
  0.39246041E+01  0.65353650E+01
  0.39348442E+01  0.65197373E+01
  0.39450843E+01  0.65078409E+01
  0.39553243E+01  0.64993005E+01
  0.39655644E+01  0.64936962E+01
  0.39758045E+01  0.64905768E+01
  0.39860445E+01  0.64894736E+01
  0.39962846E+01  0.64899148E+01
  0.40065247E+01  0.64914397E+01
  0.40167648E+01  0.64936130E+01
  0.40270048E+01  0.64960365E+01
  0.40372449E+01  0.64983607E+01
  0.40474850E+01  0.65002931E+01
  0.40577250E+01  0.65016043E+01
  0.40679651E+01  0.65021321E+01
  0.40782052E+01  0.65017810E+01
  0.40884453E+01  0.65005211E+01
  0.40986853E+01  0.64983824E+01
  0.41089254E+01  0.64954481E+01
  0.41191655E+01  0.64918453E+01
  0.41294055E+01  0.64877350E+01
  0.41396456E+01  0.64833003E+01
  0.41498857E+01  0.64787356E+01
  0.41601258E+01  0.64742349E+01
  0.41703658E+01  0.64699814E+01
  0.41806059E+01  0.64661382E+01
  0.41908460E+01  0.64628406E+01
  0.42010860E+01  0.64601896E+01
  0.42113261E+01  0.64582487E+01
  0.42215662E+01  0.64570413E+01
  0.42318063E+01  0.64565516E+01
  0.42420463E+01  0.64567265E+01
  0.42522864E+01  0.64574798E+01
  0.42625265E+01  0.64586985E+01
  0.42727665E+01  0.64602495E+01
  0.42830066E+01  0.64619879E+01
  0.42932467E+01  0.64637654E+01
  0.43034868E+01  0.64654390E+01
  0.43137268E+01  0.64668791E+01
  0.43239669E+01  0.64679769E+01
  0.43342070E+01  0.64686504E+01
  0.43444470E+01  0.64688492E+01
  0.43546467E+01  0.64688187E+01
  0.43648463E+01  0.64688758E+01
  0.43750460E+01  0.64690096E+01
  0.43852456E+01  0.64691981E+01
  0.43954453E+01  0.64694092E+01
  0.44056449E+01  0.64696019E+01
  0.44158445E+01  0.64697288E+01
  0.44260442E+01  0.64697376E+01
  0.44362438E+01  0.64695739E+01
  0.44464435E+01  0.64691835E+01
  0.44566431E+01  0.64685146E+01
  0.44668428E+01  0.64675196E+01
  0.44770424E+01  0.64661572E+01
  0.44872421E+01  0.64643927E+01
  0.44974417E+01  0.64621991E+01
  0.45076414E+01  0.64595564E+01
  0.45178410E+01  0.64564512E+01
  0.45280406E+01  0.64528748E+01
  0.45382403E+01  0.64488214E+01
  0.45484399E+01  0.64442863E+01
  0.45586396E+01  0.64392634E+01
  0.45688392E+01  0.64337436E+01
  0.45790389E+01  0.64277136E+01
  0.45892385E+01  0.64211550E+01
  0.45994382E+01  0.64140453E+01
  0.46096378E+01  0.64063592E+01
  0.46198374E+01  0.63980709E+01
  0.46300371E+01  0.63891566E+01
  0.46402367E+01  0.63795981E+01
  0.46504364E+01  0.63693843E+01
  0.46606360E+01  0.63585137E+01
  0.46708357E+01  0.63469943E+01
  0.46810353E+01  0.63348432E+01
  0.46912350E+01  0.63220848E+01
  0.47014346E+01  0.63087483E+01
  0.47116342E+01  0.62948655E+01
  0.47218339E+01  0.62804681E+01
  0.47320335E+01  0.62655863E+01
  0.47422332E+01  0.62502485E+01
  0.47524328E+01  0.62344811E+01
  0.47626325E+01  0.62183103E+01
  0.47728321E+01  0.62017637E+01
  0.47830318E+01  0.61848731E+01
  0.47932314E+01  0.61676765E+01
  0.48034311E+01  0.61502206E+01
  0.48136307E+01  0.61325628E+01
  0.48238303E+01  0.61147715E+01
  0.48340300E+01  0.60969268E+01
  0.48442296E+01  0.60791193E+01
  0.48544293E+01  0.60614486E+01
  0.48646289E+01  0.60440205E+01
  0.48748286E+01  0.60269446E+01
  0.48850282E+01  0.60103301E+01
  0.48952279E+01  0.59942832E+01
  0.49054275E+01  0.59789033E+01
  0.49156271E+01  0.59642803E+01
  0.49258268E+01  0.59504930E+01
  0.49360264E+01  0.59376068E+01
  0.49463036E+01  0.59621782E+01
  0.49565808E+01  0.59875162E+01
  0.49668580E+01  0.60135533E+01
  0.49771351E+01  0.60402215E+01
  0.49874123E+01  0.60674531E+01
  0.49976895E+01  0.60951817E+01
  0.50079667E+01  0.61233432E+01
  0.50182439E+01  0.61518772E+01
  0.50285210E+01  0.61807284E+01
  0.50387982E+01  0.62098480E+01
  0.50490754E+01  0.62391946E+01
  0.50593526E+01  0.62687357E+01
  0.50696298E+01  0.62984484E+01
  0.50799069E+01  0.63283195E+01
  0.50901841E+01  0.63583457E+01
  0.51004613E+01  0.63885332E+01
  0.51107385E+01  0.64188963E+01
  0.51210156E+01  0.64494561E+01
  0.51312928E+01  0.64802383E+01
  0.51415700E+01  0.65112712E+01
  0.51518472E+01  0.65425835E+01
  0.51621244E+01  0.65742013E+01
  0.51724015E+01  0.66061466E+01
  0.51826787E+01  0.66384350E+01
  0.51929559E+01  0.66710745E+01
  0.52032331E+01  0.67040647E+01
  0.52135102E+01  0.67373961E+01
  0.52237874E+01  0.67710507E+01
  0.52340646E+01  0.68050025E+01
  0.52443418E+01  0.68392185E+01
  0.52546190E+01  0.68736605E+01
  0.52648961E+01  0.69082861E+01
  0.52751733E+01  0.69430513E+01
  0.52854505E+01  0.69779116E+01
  0.52957277E+01  0.70128237E+01
  0.53060049E+01  0.70477461E+01
  0.53162820E+01  0.70826381E+01
  0.53265592E+01  0.71174470E+01
  0.53368364E+01  0.71519976E+01
  0.53471136E+01  0.71760078E+01
  0.53573907E+01  0.71624510E+01
  0.53676679E+01  0.71499496E+01
  0.53779451E+01  0.71400438E+01
  0.53882223E+01  0.71329721E+01
  0.53984995E+01  0.71288780E+01
  0.54087766E+01  0.71278546E+01
  0.54190538E+01  0.71299514E+01
  0.54293310E+01  0.71351764E+01
  0.54396082E+01  0.71434979E+01
  0.54498853E+01  0.71548469E+01
  0.54601625E+01  0.71691201E+01
  0.54704397E+01  0.71861836E+01
  0.54807169E+01  0.72058777E+01
  0.54909941E+01  0.72280214E+01
  0.55012712E+01  0.72524182E+01
  0.55115484E+01  0.72788614E+01
  0.55218256E+01  0.73071390E+01
  0.55321028E+01  0.73370396E+01
  0.55423799E+01  0.73683560E+01
  0.55526571E+01  0.74008898E+01
  0.55629343E+01  0.74344539E+01
  0.55732115E+01  0.74688751E+01
  0.55834887E+01  0.75039953E+01
  0.55937658E+01  0.75396726E+01
  0.56040430E+01  0.75757816E+01
  0.56143202E+01  0.76122130E+01
  0.56245974E+01  0.76488740E+01
  0.56348746E+01  0.76856880E+01
  0.56451517E+01  0.77225947E+01
  0.56554289E+01  0.77595514E+01
  0.56657061E+01  0.77965334E+01
  0.56759833E+01  0.78335358E+01
  0.56862604E+01  0.78705750E+01
  0.56965376E+01  0.79076901E+01
  0.57068148E+01  0.79449442E+01
  0.57170920E+01  0.79824247E+01
  0.57273692E+01  0.80202429E+01
  0.57376463E+01  0.80585317E+01
  0.57479235E+01  0.80974428E+01
  0.57582007E+01  0.81371401E+01
  0.57684779E+01  0.81777841E+01
  0.57787550E+01  0.82193659E+01
  0.57890322E+01  0.82275308E+01
  0.57993094E+01  0.82126971E+01
  0.58095866E+01  0.81973870E+01
  0.58198638E+01  0.81815018E+01
  0.58301409E+01  0.81648087E+01
  0.58404181E+01  0.81470266E+01
  0.58506953E+01  0.81278461E+01
  0.58609725E+01  0.81069451E+01
  0.58712497E+01  0.80840045E+01
  0.58815268E+01  0.80587244E+01
  0.58918040E+01  0.80308408E+01
  0.59020812E+01  0.80001410E+01
  0.59123584E+01  0.79664791E+01
  0.59226355E+01  0.79297888E+01
  0.59329127E+01  0.78900956E+01
  0.59431899E+01  0.78475240E+01
  0.59534671E+01  0.78023036E+01
  0.59637443E+01  0.77547704E+01
  0.59740214E+01  0.77053644E+01
  0.59842986E+01  0.76546237E+01
  0.59945758E+01  0.76031745E+01
  0.60048530E+01  0.75517177E+01
  0.60151301E+01  0.75010122E+01
  0.60254073E+01  0.74518560E+01
  0.60356845E+01  0.74050649E+01
  0.60459617E+01  0.73614503E+01
  0.60562389E+01  0.73217963E+01
  0.60665160E+01  0.72868374E+01
  0.60767932E+01  0.72572370E+01
  0.60870704E+01  0.72335678E+01
  0.60973476E+01  0.72162950E+01
  0.61076248E+01  0.72057624E+01
  0.61179019E+01  0.72021819E+01
  
  0.00000000E+00  0.10100025E+02
  0.10240071E-01  0.10087765E+02
  0.20480142E-01  0.10053559E+02
  0.30720213E-01  0.10011574E+02
  0.40960285E-01  0.99703648E+01
  0.51200356E-01  0.99338949E+01
  0.61440427E-01  0.99069422E+01
  0.71680498E-01  0.98910796E+01
  0.81920569E-01  0.98831326E+01
  0.92160640E-01  0.98804075E+01
  0.10240071E+00  0.98807333E+01
  0.11264078E+00  0.98815541E+01
  0.12288085E+00  0.98787860E+01
  0.13312093E+00  0.98600893E+01
  0.14336100E+00  0.98032781E+01
  0.15360107E+00  0.97226454E+01
  0.16384114E+00  0.96396137E+01
  0.17408121E+00  0.95645782E+01
  0.18432128E+00  0.95006067E+01
  0.19456135E+00  0.94461070E+01
  0.20480142E+00  0.93984454E+01
  0.21504149E+00  0.93556135E+01
  0.22528157E+00  0.93163585E+01
  0.23552164E+00  0.92799504E+01
  0.24576171E+00  0.92459888E+01
  0.25600178E+00  0.92142915E+01
  0.26624185E+00  0.91848418E+01
  0.27648192E+00  0.91577729E+01
  0.28672199E+00  0.91333774E+01
  0.29696206E+00  0.91121370E+01
  0.30720213E+00  0.90947665E+01
  0.31744221E+00  0.90822639E+01
  0.32768228E+00  0.90759411E+01
  0.33792235E+00  0.90773756E+01
  0.34816242E+00  0.90881821E+01
  0.35840249E+00  0.91094760E+01
  0.36864256E+00  0.91409912E+01
  0.37888263E+00  0.91800281E+01
  0.38912270E+00  0.92205618E+01
  0.39936278E+00  0.92523827E+01
  0.40960285E+00  0.92553082E+01
  0.41984292E+00  0.92000285E+01
  0.43008299E+00  0.91188310E+01
  0.44032306E+00  0.90385810E+01
  0.45056313E+00  0.89657086E+01
  0.46080320E+00  0.89014675E+01
  0.47104327E+00  0.88453458E+01
  0.48128334E+00  0.87962489E+01
  0.49152342E+00  0.87530165E+01
  0.50176349E+00  0.87146290E+01
  0.51200356E+00  0.86802650E+01
  0.52224363E+00  0.86492945E+01
  0.53248370E+00  0.86212511E+01
  0.54272377E+00  0.85957989E+01
  0.55296384E+00  0.85727025E+01
  0.56320391E+00  0.85518002E+01
  0.57344398E+00  0.85329809E+01
  0.58368406E+00  0.85161644E+01
  0.59392413E+00  0.85012839E+01
  0.60416420E+00  0.84882716E+01
  0.61440427E+00  0.84770463E+01
  0.62464434E+00  0.84675034E+01
  0.63488441E+00  0.84594980E+01
  0.64512448E+00  0.84499778E+01
  0.65536455E+00  0.84044781E+01
  0.66560463E+00  0.83585308E+01
  0.67584470E+00  0.83129987E+01
  0.68608477E+00  0.82680192E+01
  0.69632484E+00  0.82237014E+01
  0.70656491E+00  0.81801285E+01
  0.71680498E+00  0.81373532E+01
  0.72704505E+00  0.80953930E+01
  0.73728512E+00  0.80542271E+01
  0.74752519E+00  0.80137953E+01
  0.75776527E+00  0.79739995E+01
  0.76800534E+00  0.79347071E+01
  0.77824541E+00  0.78957572E+01
  0.78848548E+00  0.78569683E+01
  0.79872555E+00  0.78181487E+01
  0.80896562E+00  0.77791078E+01
  0.81920569E+00  0.77396687E+01
  0.82944576E+00  0.76996814E+01
  0.83968583E+00  0.76590353E+01
  0.84992591E+00  0.76176711E+01
  0.86016598E+00  0.75755895E+01
  0.87040605E+00  0.75328584E+01
  0.88064612E+00  0.74896157E+01
  0.89088619E+00  0.74460682E+01
  0.90112626E+00  0.74024872E+01
  0.91136633E+00  0.73592010E+01
  0.92160640E+00  0.73165844E+01
  0.93184648E+00  0.72750489E+01
  0.94208655E+00  0.72350324E+01
  0.95232662E+00  0.71969952E+01
  0.96256669E+00  0.71614234E+01
  0.97280676E+00  0.71288484E+01
  0.98304683E+00  0.70998900E+01
  0.99328690E+00  0.70753294E+01
  0.10035270E+01  0.70561925E+01
  0.10137670E+01  0.70437446E+01
  0.10240071E+01  0.70391915E+01
  0.10342068E+01  0.70431984E+01
  0.10444064E+01  0.70509526E+01
  0.10546060E+01  0.70618778E+01
  0.10648057E+01  0.70754325E+01
  0.10750053E+01  0.70911987E+01
  0.10852050E+01  0.71088822E+01
  0.10954046E+01  0.71282723E+01
  0.11056043E+01  0.71491942E+01
  0.11158039E+01  0.71714675E+01
  0.11260036E+01  0.71948759E+01
  0.11362032E+01  0.72191457E+01
  0.11464029E+01  0.72439361E+01
  0.11566025E+01  0.72688366E+01
  0.11668021E+01  0.72933711E+01
  0.11770018E+01  0.73170050E+01
  0.11872014E+01  0.73391493E+01
  0.11974011E+01  0.73591525E+01
  0.12076007E+01  0.73762599E+01
  0.12178004E+01  0.73894929E+01
  0.12280000E+01  0.73973507E+01
  0.12381997E+01  0.73972338E+01
  0.12483993E+01  0.73853882E+01
  0.12585989E+01  0.73603596E+01
  0.12687986E+01  0.73264065E+01
  0.12789982E+01  0.72890621E+01
  0.12891979E+01  0.72517893E+01
  0.12993975E+01  0.72164867E+01
  0.13095972E+01  0.71842805E+01
  0.13197968E+01  0.71558803E+01
  0.13299965E+01  0.71316981E+01
  0.13401961E+01  0.71118816E+01
  0.13503957E+01  0.70963322E+01
  0.13605954E+01  0.70847388E+01
  0.13707950E+01  0.70766278E+01
  0.13809947E+01  0.70714202E+01
  0.13911943E+01  0.70684806E+01
  0.14013940E+01  0.70671519E+01
