#  E (eV)   dos(E)     Int dos(E) EFermi =    9.717 eV
 -47.490  0.3074E+00  0.9609E-02
 -47.489  0.3166E+00  0.9925E-02
 -47.488  0.3259E+00  0.1025E-01
 -47.487  0.3355E+00  0.1059E-01
 -47.486  0.3453E+00  0.1093E-01
 -47.485  0.3554E+00  0.1129E-01
 -47.484  0.3658E+00  0.1165E-01
 -47.483  0.3763E+00  0.1203E-01
 -47.482  0.3872E+00  0.1242E-01
 -47.481  0.3983E+00  0.1282E-01
 -47.480  0.4097E+00  0.1322E-01
 -47.479  0.4214E+00  0.1365E-01
 -47.478  0.4333E+00  0.1408E-01
 -47.477  0.4456E+00  0.1453E-01
 -47.476  0.4581E+00  0.1498E-01
 -47.475  0.4710E+00  0.1545E-01
 -47.474  0.4841E+00  0.1594E-01
 -47.473  0.4975E+00  0.1644E-01
 -47.472  0.5113E+00  0.1695E-01
 -47.471  0.5254E+00  0.1747E-01
 -47.470  0.5398E+00  0.1801E-01
 -47.469  0.5545E+00  0.1857E-01
 -47.468  0.5696E+00  0.1914E-01
 -47.467  0.5850E+00  0.1972E-01
 -47.466  0.6008E+00  0.2032E-01
 -47.465  0.6169E+00  0.2094E-01
 -47.464  0.6334E+00  0.2157E-01
 -47.463  0.6502E+00  0.2222E-01
 -47.462  0.6674E+00  0.2289E-01
 -47.461  0.6850E+00  0.2358E-01
 -47.460  0.7030E+00  0.2428E-01
 -47.459  0.7214E+00  0.2500E-01
 -47.458  0.7401E+00  0.2574E-01
 -47.457  0.7593E+00  0.2650E-01
 -47.456  0.7788E+00  0.2728E-01
 -47.455  0.7988E+00  0.2808E-01
 -47.454  0.8192E+00  0.2890E-01
 -47.453  0.8400E+00  0.2974E-01
 -47.452  0.8612E+00  0.3060E-01
 -47.451  0.8829E+00  0.3148E-01
 -47.450  0.9050E+00  0.3238E-01
 -47.449  0.9276E+00  0.3331E-01
 -47.448  0.9506E+00  0.3426E-01
 -47.447  0.9741E+00  0.3524E-01
 -47.446  0.9980E+00  0.3624E-01
 -47.445  0.1022E+01  0.3726E-01
 -47.444  0.1047E+01  0.3830E-01
 -47.443  0.1073E+01  0.3938E-01
 -47.442  0.1099E+01  0.4048E-01
 -47.441  0.1125E+01  0.4160E-01
 -47.440  0.1152E+01  0.4275E-01
 -47.439  0.1179E+01  0.4393E-01
 -47.438  0.1207E+01  0.4514E-01
 -47.437  0.1235E+01  0.4637E-01
 -47.436  0.1264E+01  0.4764E-01
 -47.435  0.1294E+01  0.4893E-01
 -47.434  0.1323E+01  0.5025E-01
 -47.433  0.1354E+01  0.5161E-01
 -47.432  0.1385E+01  0.5299E-01
 -47.431  0.1416E+01  0.5441E-01
 -47.430  0.1449E+01  0.5586E-01
 -47.429  0.1481E+01  0.5734E-01
 -47.428  0.1514E+01  0.5885E-01
 -47.427  0.1548E+01  0.6040E-01
 -47.426  0.1583E+01  0.6199E-01
 -47.425  0.1617E+01  0.6360E-01
 -47.424  0.1653E+01  0.6526E-01
 -47.423  0.1689E+01  0.6694E-01
 -47.422  0.1726E+01  0.6867E-01
 -47.421  0.1763E+01  0.7043E-01
 -47.420  0.1801E+01  0.7223E-01
 -47.419  0.1839E+01  0.7407E-01
 -47.418  0.1878E+01  0.7595E-01
 -47.417  0.1918E+01  0.7787E-01
 -47.416  0.1958E+01  0.7983E-01
 -47.415  0.1999E+01  0.8183E-01
 -47.414  0.2040E+01  0.8387E-01
 -47.413  0.2083E+01  0.8595E-01
 -47.412  0.2125E+01  0.8807E-01
 -47.411  0.2169E+01  0.9024E-01
 -47.410  0.2212E+01  0.9246E-01
 -47.409  0.2257E+01  0.9471E-01
 -47.408  0.2302E+01  0.9701E-01
 -47.407  0.2348E+01  0.9936E-01
 -47.406  0.2394E+01  0.1018E+00
 -47.405  0.2441E+01  0.1042E+00
 -47.404  0.2489E+01  0.1067E+00
 -47.403  0.2537E+01  0.1092E+00
 -47.402  0.2586E+01  0.1118E+00
 -47.401  0.2636E+01  0.1144E+00
 -47.400  0.2686E+01  0.1171E+00
 -47.399  0.2737E+01  0.1199E+00
 -47.398  0.2789E+01  0.1227E+00
 -47.397  0.2841E+01  0.1255E+00
 -47.396  0.2893E+01  0.1284E+00
 -47.395  0.2947E+01  0.1313E+00
 -47.394  0.3001E+01  0.1343E+00
 -47.393  0.3055E+01  0.1374E+00
 -47.392  0.3111E+01  0.1405E+00
 -47.391  0.3166E+01  0.1437E+00
 -47.390  0.3223E+01  0.1469E+00
 -47.389  0.3280E+01  0.1502E+00
 -47.388  0.3338E+01  0.1535E+00
 -47.387  0.3396E+01  0.1569E+00
 -47.386  0.3455E+01  0.1604E+00
 -47.385  0.3514E+01  0.1639E+00
 -47.384  0.3574E+01  0.1675E+00
 -47.383  0.3635E+01  0.1711E+00
 -47.382  0.3696E+01  0.1748E+00
 -47.381  0.3758E+01  0.1785E+00
 -47.380  0.3821E+01  0.1824E+00
 -47.379  0.3884E+01  0.1862E+00
 -47.378  0.3947E+01  0.1902E+00
 -47.377  0.4011E+01  0.1942E+00
 -47.376  0.4076E+01  0.1983E+00
 -47.375  0.4141E+01  0.2024E+00
 -47.374  0.4207E+01  0.2066E+00
 -47.373  0.4273E+01  0.2109E+00
 -47.372  0.4340E+01  0.2152E+00
 -47.371  0.4407E+01  0.2197E+00
 -47.370  0.4475E+01  0.2241E+00
 -47.369  0.4543E+01  0.2287E+00
 -47.368  0.4612E+01  0.2333E+00
 -47.367  0.4681E+01  0.2380E+00
 -47.366  0.4751E+01  0.2427E+00
 -47.365  0.4821E+01  0.2475E+00
 -47.364  0.4892E+01  0.2524E+00
 -47.363  0.4963E+01  0.2574E+00
 -47.362  0.5034E+01  0.2624E+00
 -47.361  0.5106E+01  0.2675E+00
 -47.360  0.5178E+01  0.2727E+00
 -47.359  0.5251E+01  0.2780E+00
 -47.358  0.5324E+01  0.2833E+00
 -47.357  0.5397E+01  0.2887E+00
 -47.356  0.5471E+01  0.2942E+00
 -47.355  0.5545E+01  0.2997E+00
 -47.354  0.5619E+01  0.3053E+00
 -47.353  0.5694E+01  0.3110E+00
 -47.352  0.5769E+01  0.3168E+00
 -47.351  0.5844E+01  0.3226E+00
 -47.350  0.5919E+01  0.3285E+00
 -47.349  0.5995E+01  0.3345E+00
 -47.348  0.6070E+01  0.3406E+00
 -47.347  0.6146E+01  0.3468E+00
 -47.346  0.6223E+01  0.3530E+00
 -47.345  0.6299E+01  0.3593E+00
 -47.344  0.6375E+01  0.3656E+00
 -47.343  0.6452E+01  0.3721E+00
 -47.342  0.6529E+01  0.3786E+00
 -47.341  0.6605E+01  0.3852E+00
 -47.340  0.6682E+01  0.3919E+00
 -47.339  0.6759E+01  0.3987E+00
 -47.338  0.6836E+01  0.4055E+00
 -47.337  0.6913E+01  0.4124E+00
 -47.336  0.6990E+01  0.4194E+00
 -47.335  0.7067E+01  0.4265E+00
 -47.334  0.7144E+01  0.4336E+00
 -47.333  0.7221E+01  0.4408E+00
 -47.332  0.7297E+01  0.4481E+00
 -47.331  0.7374E+01  0.4555E+00
 -47.330  0.7450E+01  0.4630E+00
 -47.329  0.7526E+01  0.4705E+00
 -47.328  0.7602E+01  0.4781E+00
 -47.327  0.7678E+01  0.4858E+00
 -47.326  0.7754E+01  0.4935E+00
 -47.325  0.7829E+01  0.5014E+00
 -47.324  0.7904E+01  0.5093E+00
 -47.323  0.7979E+01  0.5172E+00
 -47.322  0.8054E+01  0.5253E+00
 -47.321  0.8128E+01  0.5334E+00
 -47.320  0.8202E+01  0.5416E+00
 -47.319  0.8275E+01  0.5499E+00
 -47.318  0.8348E+01  0.5582E+00
 -47.317  0.8421E+01  0.5667E+00
 -47.316  0.8493E+01  0.5752E+00
 -47.315  0.8564E+01  0.5837E+00
 -47.314  0.8635E+01  0.5924E+00
 -47.313  0.8706E+01  0.6011E+00
 -47.312  0.8776E+01  0.6098E+00
 -47.311  0.8845E+01  0.6187E+00
 -47.310  0.8914E+01  0.6276E+00
 -47.309  0.8982E+01  0.6366E+00
 -47.308  0.9049E+01  0.6456E+00
 -47.307  0.9116E+01  0.6548E+00
 -47.306  0.9182E+01  0.6639E+00
 -47.305  0.9248E+01  0.6732E+00
 -47.304  0.9312E+01  0.6825E+00
 -47.303  0.9376E+01  0.6919E+00
 -47.302  0.9439E+01  0.7013E+00
 -47.301  0.9501E+01  0.7108E+00
 -47.300  0.9562E+01  0.7204E+00
 -47.299  0.9623E+01  0.7300E+00
 -47.298  0.9682E+01  0.7397E+00
 -47.297  0.9741E+01  0.7494E+00
 -47.296  0.9798E+01  0.7592E+00
 -47.295  0.9855E+01  0.7691E+00
 -47.294  0.9911E+01  0.7790E+00
 -47.293  0.9965E+01  0.7889E+00
 -47.292  0.1002E+02  0.7990E+00
 -47.291  0.1007E+02  0.8090E+00
 -47.290  0.1012E+02  0.8192E+00
 -47.289  0.1017E+02  0.8293E+00
 -47.288  0.1022E+02  0.8396E+00
 -47.287  0.1027E+02  0.8498E+00
 -47.286  0.1032E+02  0.8601E+00
 -47.285  0.1036E+02  0.8705E+00
 -47.284  0.1041E+02  0.8809E+00
 -47.283  0.1045E+02  0.8914E+00
 -47.282  0.1049E+02  0.9018E+00
 -47.281  0.1053E+02  0.9124E+00
 -47.280  0.1057E+02  0.9230E+00
 -47.279  0.1061E+02  0.9336E+00
 -47.278  0.1065E+02  0.9442E+00
 -47.277  0.1068E+02  0.9549E+00
 -47.276  0.1072E+02  0.9656E+00
 -47.275  0.1075E+02  0.9764E+00
 -47.274  0.1078E+02  0.9871E+00
 -47.273  0.1081E+02  0.9979E+00
 -47.272  0.1084E+02  0.1009E+01
 -47.271  0.1086E+02  0.1020E+01
 -47.270  0.1089E+02  0.1031E+01
 -47.269  0.1091E+02  0.1041E+01
 -47.268  0.1093E+02  0.1052E+01
 -47.267  0.1096E+02  0.1063E+01
 -47.266  0.1097E+02  0.1074E+01
 -47.265  0.1099E+02  0.1085E+01
 -47.264  0.1101E+02  0.1096E+01
 -47.263  0.1102E+02  0.1107E+01
 -47.262  0.1104E+02  0.1118E+01
 -47.261  0.1105E+02  0.1129E+01
 -47.260  0.1106E+02  0.1140E+01
 -47.259  0.1107E+02  0.1152E+01
 -47.258  0.1107E+02  0.1163E+01
 -47.257  0.1108E+02  0.1174E+01
 -47.256  0.1108E+02  0.1185E+01
 -47.255  0.1108E+02  0.1196E+01
 -47.254  0.1108E+02  0.1207E+01
 -47.253  0.1108E+02  0.1218E+01
 -47.252  0.1108E+02  0.1229E+01
 -47.251  0.1107E+02  0.1240E+01
 -47.250  0.1106E+02  0.1251E+01
 -47.249  0.1106E+02  0.1262E+01
 -47.248  0.1105E+02  0.1273E+01
 -47.247  0.1103E+02  0.1284E+01
 -47.246  0.1102E+02  0.1295E+01
 -47.245  0.1101E+02  0.1306E+01
 -47.244  0.1099E+02  0.1317E+01
 -47.243  0.1097E+02  0.1328E+01
 -47.242  0.1095E+02  0.1339E+01
 -47.241  0.1093E+02  0.1350E+01
 -47.240  0.1091E+02  0.1361E+01
 -47.239  0.1088E+02  0.1372E+01
 -47.238  0.1085E+02  0.1383E+01
 -47.237  0.1083E+02  0.1394E+01
 -47.236  0.1080E+02  0.1404E+01
 -47.235  0.1076E+02  0.1415E+01
 -47.234  0.1073E+02  0.1426E+01
 -47.233  0.1070E+02  0.1437E+01
 -47.232  0.1066E+02  0.1447E+01
 -47.231  0.1062E+02  0.1458E+01
 -47.230  0.1058E+02  0.1469E+01
 -47.229  0.1054E+02  0.1479E+01
 -47.228  0.1050E+02  0.1490E+01
 -47.227  0.1045E+02  0.1500E+01
 -47.226  0.1040E+02  0.1510E+01
 -47.225  0.1036E+02  0.1521E+01
 -47.224  0.1031E+02  0.1531E+01
 -47.223  0.1026E+02  0.1541E+01
 -47.222  0.1020E+02  0.1552E+01
 -47.221  0.1015E+02  0.1562E+01
 -47.220  0.1010E+02  0.1572E+01
 -47.219  0.1004E+02  0.1582E+01
 -47.218  0.9980E+01  0.1592E+01
 -47.217  0.9920E+01  0.1602E+01
 -47.216  0.9859E+01  0.1612E+01
 -47.215  0.9797E+01  0.1621E+01
 -47.214  0.9733E+01  0.1631E+01
 -47.213  0.9667E+01  0.1641E+01
 -47.212  0.9601E+01  0.1650E+01
 -47.211  0.9533E+01  0.1660E+01
 -47.210  0.9464E+01  0.1669E+01
 -47.209  0.9393E+01  0.1679E+01
 -47.208  0.9322E+01  0.1688E+01
 -47.207  0.9249E+01  0.1697E+01
 -47.206  0.9175E+01  0.1707E+01
 -47.205  0.9099E+01  0.1716E+01
 -47.204  0.9023E+01  0.1725E+01
 -47.203  0.8945E+01  0.1734E+01
 -47.202  0.8866E+01  0.1742E+01
 -47.201  0.8787E+01  0.1751E+01
 -47.200  0.8706E+01  0.1760E+01
 -47.199  0.8624E+01  0.1769E+01
 -47.198  0.8541E+01  0.1777E+01
 -47.197  0.8457E+01  0.1786E+01
 -47.196  0.8372E+01  0.1794E+01
 -47.195  0.8287E+01  0.1802E+01
 -47.194  0.8200E+01  0.1810E+01
 -47.193  0.8113E+01  0.1819E+01
 -47.192  0.8024E+01  0.1827E+01
 -47.191  0.7935E+01  0.1835E+01
 -47.190  0.7845E+01  0.1842E+01
 -47.189  0.7755E+01  0.1850E+01
 -47.188  0.7663E+01  0.1858E+01
 -47.187  0.7571E+01  0.1865E+01
 -47.186  0.7478E+01  0.1873E+01
 -47.185  0.7385E+01  0.1880E+01
 -47.184  0.7291E+01  0.1887E+01
 -47.183  0.7196E+01  0.1895E+01
 -47.182  0.7101E+01  0.1902E+01
 -47.181  0.7006E+01  0.1909E+01
 -47.180  0.6910E+01  0.1916E+01
 -47.179  0.6813E+01  0.1923E+01
 -47.178  0.6716E+01  0.1929E+01
 -47.177  0.6619E+01  0.1936E+01
 -47.176  0.6521E+01  0.1942E+01
 -47.175  0.6423E+01  0.1949E+01
 -47.174  0.6325E+01  0.1955E+01
 -47.173  0.6226E+01  0.1961E+01
 -47.172  0.6127E+01  0.1967E+01
 -47.171  0.6028E+01  0.1974E+01
 -47.170  0.5929E+01  0.1979E+01
 -47.169  0.5830E+01  0.1985E+01
 -47.168  0.5730E+01  0.1991E+01
 -47.167  0.5631E+01  0.1997E+01
 -47.166  0.5531E+01  0.2002E+01
 -47.165  0.5431E+01  0.2008E+01
 -47.164  0.5332E+01  0.2013E+01
 -47.163  0.5232E+01  0.2018E+01
 -47.162  0.5132E+01  0.2023E+01
 -47.161  0.5033E+01  0.2028E+01
 -47.160  0.4934E+01  0.2033E+01
 -47.159  0.4834E+01  0.2038E+01
 -47.158  0.4735E+01  0.2043E+01
 -47.157  0.4637E+01  0.2047E+01
 -47.156  0.4538E+01  0.2052E+01
 -47.155  0.4440E+01  0.2056E+01
 -47.154  0.4342E+01  0.2061E+01
 -47.153  0.4244E+01  0.2065E+01
 -47.152  0.4146E+01  0.2069E+01
 -47.151  0.4049E+01  0.2073E+01
 -47.150  0.3953E+01  0.2077E+01
 -47.149  0.3857E+01  0.2081E+01
 -47.148  0.3761E+01  0.2085E+01
 -47.147  0.3666E+01  0.2088E+01
 -47.146  0.3571E+01  0.2092E+01
 -47.145  0.3476E+01  0.2096E+01
 -47.144  0.3383E+01  0.2099E+01
 -47.143  0.3290E+01  0.2102E+01
 -47.142  0.3197E+01  0.2105E+01
 -47.141  0.3105E+01  0.2108E+01
 -47.140  0.3014E+01  0.2111E+01
 -47.139  0.2923E+01  0.2114E+01
 -47.138  0.2833E+01  0.2117E+01
 -47.137  0.2743E+01  0.2120E+01
 -47.136  0.2655E+01  0.2123E+01
 -47.135  0.2567E+01  0.2125E+01
 -47.134  0.2480E+01  0.2128E+01
 -47.133  0.2393E+01  0.2130E+01
 -47.132  0.2308E+01  0.2132E+01
 -47.131  0.2223E+01  0.2135E+01
 -47.130  0.2139E+01  0.2137E+01
 -47.129  0.2056E+01  0.2139E+01
 -47.128  0.1973E+01  0.2141E+01
 -47.127  0.1892E+01  0.2143E+01
 -47.126  0.1812E+01  0.2144E+01
 -47.125  0.1732E+01  0.2146E+01
 -47.124  0.1653E+01  0.2148E+01
 -47.123  0.1575E+01  0.2149E+01
 -47.122  0.1498E+01  0.2151E+01
 -47.121  0.1423E+01  0.2152E+01
 -47.120  0.1348E+01  0.2154E+01
 -47.119  0.1274E+01  0.2155E+01
 -47.118  0.1201E+01  0.2156E+01
 -47.117  0.1129E+01  0.2157E+01
 -47.116  0.1058E+01  0.2158E+01
 -47.115  0.9876E+00  0.2159E+01
 -47.114  0.9187E+00  0.2160E+01
 -47.113  0.8507E+00  0.2161E+01
 -47.112  0.7838E+00  0.2162E+01
 -47.111  0.7180E+00  0.2163E+01
 -47.110  0.6532E+00  0.2163E+01
 -47.109  0.5894E+00  0.2164E+01
 -47.108  0.5267E+00  0.2164E+01
 -47.107  0.4651E+00  0.2165E+01
 -47.106  0.4045E+00  0.2165E+01
 -47.105  0.3450E+00  0.2166E+01
 -47.104  0.2866E+00  0.2166E+01
 -47.103  0.2293E+00  0.2166E+01
